Trait,gene,category
CARDIAC_ARRHYTM,GYPC,both_missed
CARDIAC_ARRHYTM,HAND2,both_missed
CARDIAC_ARRHYTM,HBEGF,both_missed
CARDIAC_ARRHYTM,HCN4,both_missed
CARDIAC_ARRHYTM,HECTD4,both_missed
CARDIAC_ARRHYTM,HERC1,both_missed
CARDIAC_ARRHYTM,HERC4,both_missed
CARDIAC_ARRHYTM,HEY2,both_missed
CARDIAC_ARRHYTM,HHEX,both_missed
CARDIAC_ARRHYTM,HIP1R,both_missed
CARDIAC_ARRHYTM,HIVEP1,both_missed
CARDIAC_ARRHYTM,HIVEP3,both_missed
CARDIAC_ARRHYTM,HLTF,both_missed
CARDIAC_ARRHYTM,HMGA1,both_missed
CARDIAC_ARRHYTM,HMGA2,both_missed
CARDIAC_ARRHYTM,HOOK2,both_missed
CARDIAC_ARRHYTM,HPCAL4,both_missed
CARDIAC_ARRHYTM,HPGDS,both_missed
CARDIAC_ARRHYTM,HSF2,both_missed
CARDIAC_ARRHYTM,HSPG2,both_missed
CARDIAC_ARRHYTM,HTR2A,both_missed
CARDIAC_ARRHYTM,HTR2C,both_missed
CARDIAC_ARRHYTM,ICAM1,both_missed
CARDIAC_ARRHYTM,ICAM4,both_missed
CARDIAC_ARRHYTM,IDH1,both_missed
CARDIAC_ARRHYTM,IFT81,both_missed
CARDIAC_ARRHYTM,IGF1R,both_missed
CARDIAC_ARRHYTM,IGF2BP2,both_missed
CARDIAC_ARRHYTM,IL6R,both_missed
CARDIAC_ARRHYTM,IMPG1,both_missed
CARDIAC_ARRHYTM,INPP5K,both_missed
CARDIAC_ARRHYTM,IRAK1BP1,both_missed
CARDIAC_ARRHYTM,IRF2BP2,both_missed
CARDIAC_ARRHYTM,ISCA1,both_missed
CARDIAC_ARRHYTM,ITGA9,both_missed
CARDIAC_ARRHYTM,ITPR1,both_missed
CARDIAC_ARRHYTM,ITPR2,both_missed
CARDIAC_ARRHYTM,JADE2,both_missed
CARDIAC_ARRHYTM,JAG1,both_missed
CARDIAC_ARRHYTM,JAM3,both_missed
CARDIAC_ARRHYTM,JAZF1,both_missed
CARDIAC_ARRHYTM,JMJD1C,both_missed
CARDIAC_ARRHYTM,JMJD7,both_missed
CARDIAC_ARRHYTM,JPH2,both_missed
CARDIAC_ARRHYTM,KANSL1,both_missed
CARDIAC_ARRHYTM,KAT6B,both_missed
CARDIAC_ARRHYTM,KCNA1,both_missed
CARDIAC_ARRHYTM,KCNA10,both_missed
CARDIAC_ARRHYTM,KCNA2,both_missed
CARDIAC_ARRHYTM,KCNA3,both_missed
CARDIAC_ARRHYTM,KCNA4,both_missed
CARDIAC_ARRHYTM,KCNA5,both_missed
CARDIAC_ARRHYTM,KCNA6,both_missed
CARDIAC_ARRHYTM,KCNA7,both_missed
CARDIAC_ARRHYTM,KCNB1,both_missed
CARDIAC_ARRHYTM,KCNB2,both_missed
CARDIAC_ARRHYTM,KCNC1,both_missed
CARDIAC_ARRHYTM,KCNC2,both_missed
CARDIAC_ARRHYTM,KCNC3,both_missed
CARDIAC_ARRHYTM,KCNC4,both_missed
CARDIAC_ARRHYTM,KCND1,both_missed
CARDIAC_ARRHYTM,KCND2,both_missed
CARDIAC_ARRHYTM,KCND3,both_missed
CARDIAC_ARRHYTM,KCNE2,both_missed
CARDIAC_ARRHYTM,KCNF1,both_missed
CARDIAC_ARRHYTM,KCNG1,both_missed
CARDIAC_ARRHYTM,KCNG2,both_missed
CARDIAC_ARRHYTM,KCNG3,both_missed
CARDIAC_ARRHYTM,KCNG4,both_missed
CARDIAC_ARRHYTM,KCNH1,both_missed
CARDIAC_ARRHYTM,KCNH2,both_missed
CARDIAC_ARRHYTM,KCNH3,both_missed
CARDIAC_ARRHYTM,KCNH4,both_missed
CARDIAC_ARRHYTM,KCNH5,both_missed
CARDIAC_ARRHYTM,KCNH6,both_missed
CARDIAC_ARRHYTM,KCNH7,both_missed
CARDIAC_ARRHYTM,KCNH8,both_missed
CARDIAC_ARRHYTM,KCNIP2,both_missed
CARDIAC_ARRHYTM,KCNJ11,both_missed
CARDIAC_ARRHYTM,KCNJ2,both_missed
CARDIAC_ARRHYTM,KCNJ3,both_missed
CARDIAC_ARRHYTM,KCNJ5,both_missed
CARDIAC_ARRHYTM,KCNN2,both_missed
CARDIAC_ARRHYTM,KCNN3,both_missed
CARDIAC_ARRHYTM,KCNQ1,both_missed
CARDIAC_ARRHYTM,KCNQ2,both_missed
CARDIAC_ARRHYTM,KCNQ3,both_missed
CARDIAC_ARRHYTM,KCNQ4,both_missed
CARDIAC_ARRHYTM,KCNQ5,both_missed
CARDIAC_ARRHYTM,KCNS1,both_missed
CARDIAC_ARRHYTM,KCNS2,both_missed
CARDIAC_ARRHYTM,KCNS3,both_missed
CARDIAC_ARRHYTM,KCNV1,both_missed
CARDIAC_ARRHYTM,KCNV2,both_missed
CARDIAC_ARRHYTM,KDM1B,both_missed
CARDIAC_ARRHYTM,KDM3A,both_missed
CARDIAC_ARRHYTM,KDM4B,both_missed
CARDIAC_ARRHYTM,KIAA0825,both_missed
CARDIAC_ARRHYTM,KIAA1328,both_missed
CARDIAC_ARRHYTM,KIF1B,both_missed
CARDIAC_ARRHYTM,KIF3C,both_missed
CARDIAC_ARRHYTM,KIFAP3,both_missed
CARDIAC_ARRHYTM,KIZ,both_missed
CARDIAC_ARRHYTM,KLF11,both_missed
CARDIAC_ARRHYTM,KLF12,both_missed
CARDIAC_ARRHYTM,KLF3,both_missed
CARDIAC_ARRHYTM,KLHL24,both_missed
CARDIAC_ARRHYTM,KLHL3,both_missed
CARDIAC_ARRHYTM,KPNA1,both_missed
CARDIAC_ARRHYTM,LAMC2,both_missed
CARDIAC_ARRHYTM,LDB3,both_missed
CARDIAC_ARRHYTM,LEF1,both_missed
CARDIAC_ARRHYTM,LETMD1,both_missed
CARDIAC_ARRHYTM,LFNG,both_missed
CARDIAC_ARRHYTM,LHX3,both_missed
CARDIAC_ARRHYTM,LMOD1,both_missed
CARDIAC_ARRHYTM,LOXL1,both_missed
CARDIAC_ARRHYTM,LOXL4,both_missed
CARDIAC_ARRHYTM,LPIN1,both_missed
CARDIAC_ARRHYTM,LRCH1,both_missed
CARDIAC_ARRHYTM,LRIG1,both_missed
CARDIAC_ARRHYTM,LRMDA,both_missed
CARDIAC_ARRHYTM,LRP12,both_missed
CARDIAC_ARRHYTM,LRRC10,both_missed
CARDIAC_ARRHYTM,LRRFIP1,both_missed
CARDIAC_ARRHYTM,LSM6,both_missed
CARDIAC_ARRHYTM,LSP1,both_missed
CARDIAC_ARRHYTM,MAD1L1,both_missed
CARDIAC_ARRHYTM,MAPKBP1,both_missed
CARDIAC_ARRHYTM,MBD5,both_missed
CARDIAC_ARRHYTM,MCHR2,both_missed
CARDIAC_ARRHYTM,MCUB,both_missed
CARDIAC_ARRHYTM,MDH2,both_missed
CARDIAC_ARRHYTM,MERTK,both_missed
CARDIAC_ARRHYTM,MEX3C,both_missed
CARDIAC_ARRHYTM,MGA,both_missed
CARDIAC_ARRHYTM,MICAL2,both_missed
CARDIAC_ARRHYTM,MICU2,both_missed
CARDIAC_ARRHYTM,MORN1,both_missed
CARDIAC_ARRHYTM,MPPED2,both_missed
CARDIAC_ARRHYTM,MRAP,both_missed
CARDIAC_ARRHYTM,MSL2,both_missed
CARDIAC_ARRHYTM,MSRB3,both_missed
CARDIAC_ARRHYTM,MSX2,both_missed
CARDIAC_ARRHYTM,MTHFD1,both_missed
CARDIAC_ARRHYTM,MXD1,both_missed
CARDIAC_ARRHYTM,MYEOV,both_missed
CARDIAC_ARRHYTM,MYH11,both_missed
CARDIAC_ARRHYTM,MYH6,both_missed
CARDIAC_ARRHYTM,MYH7,both_missed
CARDIAC_ARRHYTM,MYL4,both_missed
CARDIAC_ARRHYTM,MYO18B,both_missed
CARDIAC_ARRHYTM,MYO6,both_missed
CARDIAC_ARRHYTM,MYOCD,both_missed
CARDIAC_ARRHYTM,MYOG,both_missed
CARDIAC_ARRHYTM,MYZAP,both_missed
CARDIAC_ARRHYTM,NACA,both_missed
CARDIAC_ARRHYTM,NCF1,both_missed
CARDIAC_ARRHYTM,NCOA2,both_missed
CARDIAC_ARRHYTM,NCOR2,both_missed
CARDIAC_ARRHYTM,NDST4,both_missed
CARDIAC_ARRHYTM,NEBL,both_missed
CARDIAC_ARRHYTM,NEDD4L,both_missed
CARDIAC_ARRHYTM,NEK6,both_missed
CARDIAC_ARRHYTM,NEO1,both_missed
CARDIAC_ARRHYTM,NEURL1,both_missed
CARDIAC_ARRHYTM,NFATC1,both_missed
CARDIAC_ARRHYTM,NFATC2,both_missed
CARDIAC_ARRHYTM,NFE2L3,both_missed
CARDIAC_ARRHYTM,NKAIN2,both_missed
CARDIAC_ARRHYTM,NKX2-5,both_missed
CARDIAC_ARRHYTM,NLGN1,both_missed
CARDIAC_ARRHYTM,NPNT,both_missed
CARDIAC_ARRHYTM,NR2F2,both_missed
CARDIAC_ARRHYTM,NR3C1,both_missed
CARDIAC_ARRHYTM,NR3C2,both_missed
CARDIAC_ARRHYTM,NRAP,both_missed
CARDIAC_ARRHYTM,NRBF2,both_missed
CARDIAC_ARRHYTM,NRXN3,both_missed
CARDIAC_ARRHYTM,NSF,both_missed
CARDIAC_ARRHYTM,NUCKS1,both_missed
CARDIAC_ARRHYTM,NUDT6,both_missed
CARDIAC_ARRHYTM,NUP155,both_missed
CARDIAC_ARRHYTM,OBSCN,both_missed
CARDIAC_ARRHYTM,OGA,both_missed
CARDIAC_ARRHYTM,OPN1SW,both_missed
CARDIAC_ARRHYTM,OR4C13,both_missed
CARDIAC_ARRHYTM,ORC4,both_missed
CARDIAC_ARRHYTM,OXCT1,both_missed
CARDIAC_ARRHYTM,P2RY12,both_missed
CARDIAC_ARRHYTM,PALMD,both_missed
CARDIAC_ARRHYTM,PARD3,both_missed
CARDIAC_ARRHYTM,PARP9,both_missed
CARDIAC_ARRHYTM,PCCB,both_missed
CARDIAC_ARRHYTM,PCDH18,both_missed
CARDIAC_ARRHYTM,PCM1,both_missed
CARDIAC_ARRHYTM,PDE3A,both_missed
CARDIAC_ARRHYTM,PDE8B,both_missed
CARDIAC_ARRHYTM,PDLIM5,both_missed
CARDIAC_ARRHYTM,PERM1,both_missed
CARDIAC_ARRHYTM,PFKFB2,both_missed
CARDIAC_ARRHYTM,PHACTR2,both_missed
CARDIAC_ARRHYTM,PHLDB2,both_missed
CARDIAC_ARRHYTM,PHTF2,both_missed
CARDIAC_ARRHYTM,PITX2,both_missed
CARDIAC_ARRHYTM,PKD2L2,both_missed
CARDIAC_ARRHYTM,PKIB,both_missed
CARDIAC_ARRHYTM,PKP2,both_missed
CARDIAC_ARRHYTM,PLA2G4B,both_missed
CARDIAC_ARRHYTM,PLCL1,both_missed
CARDIAC_ARRHYTM,PLEKHG4B,both_missed
CARDIAC_ARRHYTM,PLN,both_missed
CARDIAC_ARRHYTM,PLPP3,both_missed
CARDIAC_ARRHYTM,PMFBP1,both_missed
CARDIAC_ARRHYTM,POM121C,both_missed
CARDIAC_ARRHYTM,POPDC3,both_missed
CARDIAC_ARRHYTM,PPA2,both_missed
CARDIAC_ARRHYTM,PPFIA4,both_missed
CARDIAC_ARRHYTM,PPP1R13L,both_missed
CARDIAC_ARRHYTM,PPP5C,both_missed
CARDIAC_ARRHYTM,PRKD1,both_missed
CARDIAC_ARRHYTM,PRKG2,both_missed
CARDIAC_ARRHYTM,PRRX1,both_missed
CARDIAC_ARRHYTM,PRSS12,both_missed
CARDIAC_ARRHYTM,PSMB7,both_missed
CARDIAC_ARRHYTM,PSMD3,both_missed
CARDIAC_ARRHYTM,PSMG1,both_missed
CARDIAC_ARRHYTM,PTCH1,both_missed
CARDIAC_ARRHYTM,PTCHD1,both_missed
CARDIAC_ARRHYTM,PTGS1,both_missed
CARDIAC_ARRHYTM,PTGS2,both_missed
CARDIAC_ARRHYTM,PTPRD,both_missed
CARDIAC_ARRHYTM,PTPRS,both_missed
CARDIAC_ARRHYTM,PUS10,both_missed
CARDIAC_ARRHYTM,PXN,both_missed
CARDIAC_ARRHYTM,RAB1A,both_missed
CARDIAC_ARRHYTM,RAB25,both_missed
CARDIAC_ARRHYTM,RAF1,both_missed
CARDIAC_ARRHYTM,RASAL1,both_missed
CARDIAC_ARRHYTM,RASD2,both_missed
CARDIAC_ARRHYTM,RASSF8,both_missed
CARDIAC_ARRHYTM,RBFOX1,both_missed
CARDIAC_ARRHYTM,RBM20,both_missed
CARDIAC_ARRHYTM,RBM24,both_missed
CARDIAC_ARRHYTM,RBMS1,both_missed
CARDIAC_ARRHYTM,RBMS2,both_missed
CARDIAC_ARRHYTM,RBPMS,both_missed
CARDIAC_ARRHYTM,RDH10,both_missed
CARDIAC_ARRHYTM,REEP1,both_missed
CARDIAC_ARRHYTM,REEP2,both_missed
CARDIAC_ARRHYTM,REEP3,both_missed
CARDIAC_ARRHYTM,REST,both_missed
CARDIAC_ARRHYTM,RFX4,both_missed
CARDIAC_ARRHYTM,RGL3,both_missed
CARDIAC_ARRHYTM,RHBDL2,both_missed
CARDIAC_ARRHYTM,RHOF,both_missed
CARDIAC_ARRHYTM,RHOG,both_missed
CARDIAC_ARRHYTM,RIC8B,both_missed
CARDIAC_ARRHYTM,RMDN2,both_missed
CARDIAC_ARRHYTM,RNF144B,both_missed
CARDIAC_ARRHYTM,RNF212,both_missed
CARDIAC_ARRHYTM,RPL3L,both_missed
CARDIAC_ARRHYTM,RREB1,both_missed
CARDIAC_ARRHYTM,RTN1,both_missed
CARDIAC_ARRHYTM,RUNX1,both_missed
CARDIAC_ARRHYTM,RYR2,both_missed
CARDIAC_ARRHYTM,SAMD4A,both_missed
CARDIAC_ARRHYTM,SAMD8,both_missed
CARDIAC_ARRHYTM,SCARB2,both_missed
CARDIAC_ARRHYTM,SCMH1,both_missed
CARDIAC_ARRHYTM,SCN10A,both_missed
CARDIAC_ARRHYTM,SCN11A,both_missed
CARDIAC_ARRHYTM,SCN1A,both_missed
CARDIAC_ARRHYTM,SCN1B,both_missed
CARDIAC_ARRHYTM,SCN2A,both_missed
CARDIAC_ARRHYTM,SCN2B,both_missed
CARDIAC_ARRHYTM,SCN3A,both_missed
CARDIAC_ARRHYTM,SCN3B,both_missed
CARDIAC_ARRHYTM,SCN4A,both_missed
CARDIAC_ARRHYTM,SCN4B,both_missed
CARDIAC_ARRHYTM,SCN5A,both_missed
CARDIAC_ARRHYTM,SCN7A,both_missed
CARDIAC_ARRHYTM,SCN8A,both_missed
CARDIAC_ARRHYTM,SCN9A,both_missed
CARDIAC_ARRHYTM,SCNN1A,both_missed
CARDIAC_ARRHYTM,SCNN1B,both_missed
CARDIAC_ARRHYTM,SCNN1G,both_missed
CARDIAC_ARRHYTM,SCYL3,both_missed
CARDIAC_ARRHYTM,SELP,both_missed
CARDIAC_ARRHYTM,SENP6,both_missed
CARDIAC_ARRHYTM,SESN3,both_missed
CARDIAC_ARRHYTM,SESTD1,both_missed
CARDIAC_ARRHYTM,SFXN2,both_missed
CARDIAC_ARRHYTM,SGCG,both_missed
CARDIAC_ARRHYTM,SH3PXD2A,both_missed
CARDIAC_ARRHYTM,SHISAL2A,both_missed
CARDIAC_ARRHYTM,SHROOM3,both_missed
CARDIAC_ARRHYTM,SIL1,both_missed
CARDIAC_ARRHYTM,SIM1,both_missed
CARDIAC_ARRHYTM,SLC12A3,both_missed
CARDIAC_ARRHYTM,SLC16A12,both_missed
CARDIAC_ARRHYTM,SLC25A15,both_missed
CARDIAC_ARRHYTM,SLC25A26,both_missed
CARDIAC_ARRHYTM,SLC25A33,both_missed
CARDIAC_ARRHYTM,SLC27A6,both_missed
CARDIAC_ARRHYTM,SLC35A1,both_missed
CARDIAC_ARRHYTM,SLC35E4,both_missed
CARDIAC_ARRHYTM,SLC35F1,both_missed
CARDIAC_ARRHYTM,SLC39A8,both_missed
CARDIAC_ARRHYTM,SLC3A1,both_missed
CARDIAC_ARRHYTM,SLC41A1,both_missed
CARDIAC_ARRHYTM,SLC5A2,both_missed
CARDIAC_ARRHYTM,SLC6A2,both_missed
CARDIAC_ARRHYTM,SLCO1A2,both_missed
CARDIAC_ARRHYTM,SLCO1C1,both_missed
CARDIAC_ARRHYTM,SLIT3,both_missed
CARDIAC_ARRHYTM,SMAD7,both_missed
CARDIAC_ARRHYTM,SMARCAD1,both_missed
CARDIAC_ARRHYTM,SMC3,both_missed
CARDIAC_ARRHYTM,SMCHD1,both_missed
CARDIAC_ARRHYTM,SMOC1,both_missed
CARDIAC_ARRHYTM,SMYD2,both_missed
CARDIAC_ARRHYTM,SNTA1,both_missed
CARDIAC_ARRHYTM,SOCS2,both_missed
CARDIAC_ARRHYTM,SORBS1,both_missed
CARDIAC_ARRHYTM,SORBS2,both_missed
CARDIAC_ARRHYTM,SORCS3,both_missed
CARDIAC_ARRHYTM,SORT1,both_missed
CARDIAC_ARRHYTM,SOX6,both_missed
CARDIAC_ARRHYTM,SPATA13,both_missed
CARDIAC_ARRHYTM,SPATS2L,both_missed
CARDIAC_ARRHYTM,SPDYE5,both_missed
CARDIAC_ARRHYTM,SPEG,both_missed
CARDIAC_ARRHYTM,SPOCK1,both_missed
CARDIAC_ARRHYTM,SPON1,both_missed
CARDIAC_ARRHYTM,SPON2,both_missed
CARDIAC_ARRHYTM,SRGAP1,both_missed
CARDIAC_ARRHYTM,SRL,both_missed
CARDIAC_ARRHYTM,SSPN,both_missed
CARDIAC_ARRHYTM,SSR1,both_missed
CARDIAC_ARRHYTM,STAG1,both_missed
CARDIAC_ARRHYTM,STARD4,both_missed
CARDIAC_ARRHYTM,STIM1,both_missed
CARDIAC_ARRHYTM,STK11IP,both_missed
CARDIAC_ARRHYTM,STRN,both_missed
CARDIAC_ARRHYTM,SUN1,both_missed
CARDIAC_ARRHYTM,SYN2,both_missed
CARDIAC_ARRHYTM,SYNE2,both_missed
CARDIAC_ARRHYTM,SYNE3,both_missed
CARDIAC_ARRHYTM,SYNPO2L,both_missed
CARDIAC_ARRHYTM,SYT10,both_missed
CARDIAC_ARRHYTM,SYT11,both_missed
CARDIAC_ARRHYTM,TAB2,both_missed
CARDIAC_ARRHYTM,TACR3,both_missed
CARDIAC_ARRHYTM,TAF11,both_missed
CARDIAC_ARRHYTM,TANGO2,both_missed
CARDIAC_ARRHYTM,TBC1D32,both_missed
CARDIAC_ARRHYTM,TBX20,both_missed
CARDIAC_ARRHYTM,TBX3,both_missed
CARDIAC_ARRHYTM,TCEA3,both_missed
CARDIAC_ARRHYTM,TCF21,both_missed
CARDIAC_ARRHYTM,TCF7L2,both_missed
CARDIAC_ARRHYTM,TECRL,both_missed
CARDIAC_ARRHYTM,TENT4B,both_missed
CARDIAC_ARRHYTM,TERF2,both_missed
CARDIAC_ARRHYTM,TFAP2B,both_missed
CARDIAC_ARRHYTM,TFEC,both_missed
CARDIAC_ARRHYTM,TGFB2,both_missed
CARDIAC_ARRHYTM,THRB,both_missed
CARDIAC_ARRHYTM,THSD7B,both_missed
CARDIAC_ARRHYTM,TLE3,both_missed
CARDIAC_ARRHYTM,TLE4,both_missed
CARDIAC_ARRHYTM,TMEM245,both_missed
CARDIAC_ARRHYTM,TNFSF12,both_missed
CARDIAC_ARRHYTM,TNPO1,both_missed
CARDIAC_ARRHYTM,TNRC6A,both_missed
CARDIAC_ARRHYTM,TNS1,both_missed
CARDIAC_ARRHYTM,TOP2B,both_missed
CARDIAC_ARRHYTM,TRAP1,both_missed
CARDIAC_ARRHYTM,TRDN,both_missed
CARDIAC_ARRHYTM,TRIM36,both_missed
CARDIAC_ARRHYTM,TRPC3,both_missed
CARDIAC_ARRHYTM,TTN,both_missed
CARDIAC_ARRHYTM,TUBA1B,both_missed
CARDIAC_ARRHYTM,TUBA1C,both_missed
CARDIAC_ARRHYTM,TUBA3C,both_missed
CARDIAC_ARRHYTM,TUBA3E,both_missed
CARDIAC_ARRHYTM,TUBA8,both_missed
CARDIAC_ARRHYTM,TUBB,both_missed
CARDIAC_ARRHYTM,TUBB1,both_missed
CARDIAC_ARRHYTM,TUBB2A,both_missed
CARDIAC_ARRHYTM,TUBB2B,both_missed
CARDIAC_ARRHYTM,TUBB3,both_missed
CARDIAC_ARRHYTM,TUBB4A,both_missed
CARDIAC_ARRHYTM,TUBB4B,both_missed
CARDIAC_ARRHYTM,TUBB6,both_missed
CARDIAC_ARRHYTM,TUBB8,both_missed
CARDIAC_ARRHYTM,TUT7,both_missed
CARDIAC_ARRHYTM,TWIST1,both_missed
CARDIAC_ARRHYTM,TXLNB,both_missed
CARDIAC_ARRHYTM,UACA,both_missed
CARDIAC_ARRHYTM,UBE2E3,both_missed
CARDIAC_ARRHYTM,UBE4B,both_missed
CARDIAC_ARRHYTM,UBR5,both_missed
CARDIAC_ARRHYTM,USP18,both_missed
CARDIAC_ARRHYTM,USP28,both_missed
CARDIAC_ARRHYTM,USP34,both_missed
CARDIAC_ARRHYTM,UST,both_missed
CARDIAC_ARRHYTM,VCL,both_missed
CARDIAC_ARRHYTM,VGLL2,both_missed
CARDIAC_ARRHYTM,VKORC1,both_missed
CARDIAC_ARRHYTM,VPS37B,both_missed
CARDIAC_ARRHYTM,VRTN,both_missed
CARDIAC_ARRHYTM,VTI1A,both_missed
CARDIAC_ARRHYTM,WDR1,both_missed
CARDIAC_ARRHYTM,WIPF1,both_missed
CARDIAC_ARRHYTM,WNT2B,both_missed
CARDIAC_ARRHYTM,WNT3,both_missed
CARDIAC_ARRHYTM,WNT8A,both_missed
CARDIAC_ARRHYTM,WTIP,both_missed
CARDIAC_ARRHYTM,XPO1,both_missed
CARDIAC_ARRHYTM,XPO7,both_missed
CARDIAC_ARRHYTM,XRN1,both_missed
CARDIAC_ARRHYTM,XRN2,both_missed
CARDIAC_ARRHYTM,XXYLT1,both_missed
CARDIAC_ARRHYTM,XYLB,both_missed
CARDIAC_ARRHYTM,YOD1,both_missed
CARDIAC_ARRHYTM,YPEL2,both_missed
CARDIAC_ARRHYTM,ZBTB38,both_missed
CARDIAC_ARRHYTM,ZEB2,both_missed
CARDIAC_ARRHYTM,ZFHX3,both_missed
CARDIAC_ARRHYTM,ZFHX4,both_missed
CARDIAC_ARRHYTM,ZFP64,both_missed
CARDIAC_ARRHYTM,ZFPM1,both_missed
CARDIAC_ARRHYTM,ZFPM2,both_missed
CARDIAC_ARRHYTM,ZFYVE1,both_missed
CARDIAC_ARRHYTM,ZFYVE9,both_missed
CARDIAC_ARRHYTM,ZMIZ1,both_missed
CARDIAC_ARRHYTM,ZNF131,both_missed
CARDIAC_ARRHYTM,ZNF148,both_missed
CARDIAC_ARRHYTM,ZNF169,both_missed
CARDIAC_ARRHYTM,ZNF292,both_missed
CARDIAC_ARRHYTM,ZNF366,both_missed
CARDIAC_ARRHYTM,ZNF385D,both_missed
CARDIAC_ARRHYTM,ZNF408,both_missed
CARDIAC_ARRHYTM,ZNF462,both_missed
CARDIAC_ARRHYTM,ZNF516,both_missed
CARDIAC_ARRHYTM,ZNF638,both_missed
CARDIAC_ARRHYTM,ZNF664,both_missed
CARDIAC_ARRHYTM,ZNF678,both_missed
CARDIAC_ARRHYTM,ZZEF1,both_missed
I9_CHD,ABCG5,only_emp_caught
I9_CHD,ABCG8,only_emp_caught
I9_CHD,ACE,only_emp_caught
I9_CHD,ADAMTS7,only_emp_caught
I9_CHD,ADAMTS9,only_emp_caught
I9_CHD,ADAMTSL4,only_emp_caught
I9_CHD,BACE2,only_emp_caught
I9_CHD,C1R,only_emp_caught
I9_CHD,C1S,only_emp_caught
I9_CHD,CD109,only_emp_caught
I9_CHD,CELA2A,only_emp_caught
I9_CHD,CNNM2,only_emp_caught
I9_CHD,CNTN2,only_emp_caught
I9_CHD,CNTN3,only_emp_caught
I9_CHD,CTAGE1,only_emp_caught
I9_CHD,CTRB1,only_emp_caught
I9_CHD,CTRB2,only_emp_caught
I9_CHD,DAGLB,only_emp_caught
I9_CHD,F11,only_emp_caught
I9_CHD,F3,only_emp_caught
I9_CHD,FER,only_emp_caught
I9_CHD,FLT1,only_emp_caught
I9_CHD,HHAT,only_emp_caught
I9_CHD,HTRA1,only_emp_caught
I9_CHD,INHBC,only_emp_caught
I9_CHD,ITIH4,only_emp_caught
I9_CHD,LOXL1,only_emp_caught
I9_CHD,MASP1,only_emp_caught
I9_CHD,MMP12,only_emp_caught
I9_CHD,MMP3,only_emp_caught
I9_CHD,NEGR1,only_emp_caught
I9_CHD,NPC1L1,only_emp_caught
I9_CHD,PCSK6,only_emp_caught
I9_CHD,PDGFD,only_emp_caught
I9_CHD,PNLIPRP2,only_emp_caught
I9_CHD,PNPLA3,only_emp_caught
I9_CHD,PROCR,only_emp_caught
I9_CHD,PTGS2,only_emp_caught
I9_CHD,SCARB1,only_emp_caught
I9_CHD,SLC22A3,only_emp_caught
I9_CHD,THSD7A,only_emp_caught
I9_CHD,TMEM106B,only_emp_caught
I9_CHD,TMPRSS11E,only_emp_caught
I9_CHD,ZFHX3,only_emp_caught
I9_CHD,ZNF469,only_emp_caught
I9_CHD,ZNF664,only_emp_caught
I9_CHD,ADRB2,only_topn_caught
I9_CHD,AGT,only_topn_caught
I9_CHD,AGTR1,only_topn_caught
I9_CHD,AR,only_topn_caught
I9_CHD,C5,only_topn_caught
I9_CHD,CD36,only_topn_caught
I9_CHD,CFTR,only_topn_caught
I9_CHD,COL4A1,only_topn_caught
I9_CHD,CXCL12,only_topn_caught
I9_CHD,CXCL8,only_topn_caught
I9_CHD,FCHO1,only_topn_caught
I9_CHD,GOSR2,only_topn_caught
I9_CHD,IGF2R,only_topn_caught
I9_CHD,ITGA1,only_topn_caught
I9_CHD,ITGA2B,only_topn_caught
I9_CHD,ITGAV,only_topn_caught
I9_CHD,ITGB3,only_topn_caught
I9_CHD,ITGB5,only_topn_caught
I9_CHD,LRP1,only_topn_caught
I9_CHD,LRP6,only_topn_caught
I9_CHD,MAPK11,only_topn_caught
I9_CHD,MAPK14,only_topn_caught
I9_CHD,MAPT,only_topn_caught
I9_CHD,NCOR2,only_topn_caught
I9_CHD,NDUFC2,only_topn_caught
I9_CHD,NOP58,only_topn_caught
I9_CHD,PAFAH1B1,only_topn_caught
I9_CHD,PLAUR,only_topn_caught
I9_CHD,PLCG2,only_topn_caught
I9_CHD,PLEKHA7,only_topn_caught
I9_CHD,PML,only_topn_caught
I9_CHD,POLR2C,only_topn_caught
I9_CHD,PPARG,only_topn_caught
I9_CHD,PTK2,only_topn_caught
I9_CHD,SMAD3,only_topn_caught
I9_CHD,TUBA1A,only_topn_caught
I9_CHD,TUBA4A,only_topn_caught
I9_CHD,TUBB,only_topn_caught
I9_CHD,TUBB3,only_topn_caught
I9_CHD,TUBB4B,only_topn_caught
I9_CHD,VCL,only_topn_caught
I9_CHD,VEGFA,only_topn_caught
I9_CHD,ABCA1,both_caught
I9_CHD,ADAM19,both_caught
I9_CHD,APOA5,both_caught
I9_CHD,APOB,both_caught
I9_CHD,APOC3,both_caught
I9_CHD,APOE,both_caught
I9_CHD,CDKN1A,both_caught
I9_CHD,CETP,both_caught
I9_CHD,CHRNB4,both_caught
I9_CHD,COL4A2,both_caught
I9_CHD,COL6A3,both_caught
I9_CHD,F10,both_caught
I9_CHD,F2,both_caught
I9_CHD,F9,both_caught
I9_CHD,FBN2,both_caught
I9_CHD,FGB,both_caught
I9_CHD,FN1,both_caught
I9_CHD,GGCX,both_caught
I9_CHD,HNF4A,both_caught
I9_CHD,HP,both_caught
I9_CHD,HPR,both_caught
I9_CHD,IL6,both_caught
I9_CHD,LAMB2,both_caught
I9_CHD,LDLR,both_caught
I9_CHD,LIPC,both_caught
I9_CHD,LPL,both_caught
I9_CHD,MFGE8,both_caught
I9_CHD,MIA3,both_caught
